1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38
chr22:16122780:16122781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:16122789:16122790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:16122795:16122796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:16122798:16122799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:16122808:16122809	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	3	2	0	0	0	0	0	0	0	0	2	1	0	0	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:16122817:16122818	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	3	0	0	0	0	0	0	0	0	0	2	1	0	0	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:16122820:16122821	1	1	3	3	0	0	0	0	1	1	0	0	2	1	2	2	0	0	1	1	4	2	4	3	0	0	0	0	0	0	0	0	2	1	1	1	4	3	3	3	2	2	1	1	0	0	2	1	1	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
chr22:16122836:16122837	1	1	3	2	0	0	0	0	1	1	3	3	3	3	2	2	0	0	1	1	0	0	2	2	0	0	0	0	0	0	0	0	2	0	3	2	8	6	1	1	4	4	1	1	1	1	2	1	1	1	1	1	0	0	0	0	0	0	3	3	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
chr22:16122843:16122844	1	1	3	3	0	0	0	0	1	1	3	3	3	3	2	2	0	0	1	1	0	0	2	2	0	0	0	0	0	0	0	0	2	2	3	3	8	6	1	1	4	4	1	1	1	1	2	2	1	1	1	1	0	0	0	0	0	0	3	3	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
chr22:16122848:16122849	1	1	3	3	0	0	0	0	1	0	3	2	3	1	2	2	0	0	1	1	0	0	2	2	0	0	0	0	0	0	0	0	2	2	3	3	8	4	1	1	4	4	1	0	1	0	2	2	1	0	1	0	0	0	0	0	0	0	3	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
chr22:16122856:16122857	1	1	0	0	0	0	0	0	0	0	3	3	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	2	2	2	1	5	3	0	0	2	2	0	0	1	0	2	1	1	1	1	1	0	0	0	0	0	0	3	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
chr22:16123308:16123309	1	0	0	0	0	0	0	0	0	0	0	0	9	5	17	14	3	2	7	6	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	7	6	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:16123314:16123315	1	1	0	0	0	0	0	0	0	0	0	0	9	8	17	14	3	2	7	6	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	7	6	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:16123332:16123333	1	1	0	0	0	0	0	0	0	0	0	0	9	5	17	17	3	3	7	6	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	5	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:16123761:16123762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:16124268:16124269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
chr22:16127636:16127637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
chr22:16135395:16135396	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:16152688:16152689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
chr22:16155753:16155754	27	26	27	27	31	31	58	57	90	87	87	83	138	132	86	83	26	26	47	47	17	17	48	47	37	36	49	48	24	24	45	45	33	32	21	20	85	79	71	70	49	48	61	59	42	41	76	71	19	19	16	16	51	49	9	9	79	75	13	12	84	83	7	7	62	61	27	25	39	39	16	14	82	77	26	24
chr22:16155759:16155760	27	16	27	13	31	31	58	58	90	81	87	77	137	123	86	85	26	26	47	45	17	16	48	48	37	37	49	49	24	21	45	44	33	31	21	21	85	84	72	70	49	46	61	57	42	40	76	70	19	17	16	14	51	48	9	8	79	76	13	12	83	80	7	7	62	58	27	23	38	38	16	16	82	82	26	26
chr22:16155769:16155770	27	27	27	27	31	31	58	58	90	83	87	77	138	133	86	83	26	24	47	43	17	15	48	45	37	31	49	48	24	23	45	42	33	30	21	20	85	78	72	63	49	48	61	57	42	41	76	71	19	18	16	14	51	47	9	9	79	72	13	12	84	79	7	7	62	61	27	25	39	38	16	16	82	77	26	26
chr22:16155771:16155772	27	23	27	22	31	29	58	49	90	75	87	69	138	131	86	73	26	21	47	42	17	15	48	45	37	25	49	39	24	20	45	31	33	27	21	16	85	69	72	62	49	42	61	50	42	33	76	60	19	17	16	13	51	45	9	8	79	57	13	10	84	63	7	4	62	55	27	21	39	33	16	15	82	76	26	24
chr22:16155779:16155780	27	25	26	26	31	27	58	57	90	84	87	87	138	125	85	82	26	24	47	42	17	16	48	44	37	33	49	44	24	22	45	42	33	29	21	21	85	79	72	67	49	48	61	57	42	38	72	66	19	18	16	15	51	46	9	7	79	76	13	12	84	83	7	6	61	60	27	27	39	38	16	16	78	76	26	24
chr22:16156427:16156428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	5	4	3	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:16156432:16156433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	5	3	3	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:16156465:16156466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	5	2	3	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:16156470:16156471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	5	5	3	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:16156935:16156936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:16156945:16156946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:16156974:16156975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:16156980:16156981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:16157561:16157562	0	0	0	0	0	0	0	0	2	2	4	4	0	0	0	0	1	0	2	2	1	1	0	0	3	2	3	2	1	1	4	4	5	5	7	6	4	4	2	2	1	1	2	2	0	0	6	4	1	1	1	1	0	0	1	1	4	4	3	1	0	0	0	0	14	14	5	4	0	0	1	1	13	11	1	0
chr22:16157575:16157576	0	0	0	0	0	0	0	0	2	2	4	4	0	0	0	0	1	1	2	1	1	1	0	0	3	3	3	3	2	1	8	7	5	3	7	4	4	3	2	1	1	1	2	2	0	0	6	2	1	1	1	1	0	0	1	1	4	4	3	2	0	0	0	0	14	11	5	3	0	0	1	1	13	12	1	0
chr22:16157583:16157584	0	0	0	0	0	0	0	0	2	2	4	4	0	0	0	0	1	1	2	1	1	1	0	0	3	2	3	2	2	1	8	7	5	2	7	6	4	3	2	0	1	1	2	2	0	0	6	2	1	1	1	1	0	0	1	1	4	4	3	3	0	0	0	0	14	9	5	3	0	0	1	1	13	8	1	0
chr22:16157594:16157595	0	0	0	0	0	0	0	0	2	2	4	4	0	0	0	0	1	0	2	1	1	1	0	0	3	3	3	3	2	1	8	3	5	4	7	6	4	2	2	2	1	0	2	1	0	0	6	6	1	1	1	1	0	0	1	1	4	2	3	3	0	0	0	0	14	13	5	4	0	0	1	0	13	9	1	1
chr22:16157601:16157602	0	0	0	0	0	0	0	0	2	0	4	0	0	0	0	0	1	0	2	0	1	0	0	0	3	0	3	0	2	1	8	4	5	0	7	0	4	0	2	0	1	0	2	0	0	0	6	0	1	0	1	0	0	0	1	0	4	0	3	0	0	0	0	0	14	0	5	0	0	0	1	0	13	0	1	0
chr22:16157604:16157605	0	0	0	0	0	0	0	0	2	2	4	1	0	0	0	0	1	0	2	2	1	0	0	0	3	1	3	3	1	1	4	2	5	5	7	7	4	3	2	1	1	1	2	1	1	0	6	4	1	1	1	1	0	0	1	1	4	1	3	0	12	7	0	0	14	9	5	1	2	0	1	1	13	10	1	1
chr22:16157606:16157607	0	0	0	0	0	0	0	0	2	2	4	1	0	0	0	0	1	0	2	2	1	0	0	0	3	3	3	2	1	1	4	1	5	5	7	1	4	2	2	1	1	1	2	2	0	0	6	1	1	1	1	1	0	0	1	1	4	0	3	0	0	0	0	0	14	5	5	2	0	0	1	0	13	7	1	1
chr22:16157849:16157850	0	0	1	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	4	3	2	2	5	5	0	0	2	2	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	2	2	3	3	1	1	2	2	0	0	2	2	6	6	1	1	2	1	2	2	3	3	1	1	0	0	0	0	3	2	0	0
chr22:16157853:16157854	2	2	4	3	1	1	1	1	4	4	1	1	13	11	4	4	0	0	4	3	2	2	5	5	0	0	2	2	0	0	1	1	4	3	1	1	2	1	2	1	1	1	0	0	2	1	3	1	1	0	2	2	0	0	3	2	6	5	1	1	2	1	2	1	3	2	1	1	0	0	0	0	3	3	0	0
chr22:16157875:16157876	2	2	4	3	1	1	1	1	4	2	1	1	13	8	5	4	0	0	4	2	2	1	5	3	0	0	2	1	0	0	1	0	4	0	1	1	2	1	2	1	1	1	0	0	2	2	3	3	1	1	2	1	0	0	3	1	6	3	1	1	2	2	2	1	3	2	1	1	0	0	0	0	3	2	0	0
chr22:16157892:16157893	2	2	4	3	1	0	1	1	4	3	1	1	13	13	5	5	0	0	4	4	2	1	5	3	0	0	2	1	0	0	1	1	4	2	1	1	2	1	2	0	1	1	0	0	2	2	3	3	1	1	2	2	0	0	3	2	6	6	1	1	2	2	2	2	3	2	1	0	0	0	0	0	3	3	0	0
chr22:16157894:16157895	2	2	4	4	1	1	1	0	4	4	1	1	13	12	5	2	0	0	4	4	2	1	5	5	0	0	2	2	0	0	1	1	4	3	1	1	2	1	2	1	1	1	0	0	2	0	3	3	1	1	2	2	0	0	3	3	6	5	1	0	2	2	2	1	3	3	1	1	0	0	0	0	3	3	0	0
chr22:16157899:16157900	2	2	4	4	1	1	1	1	4	3	1	1	13	10	5	2	0	0	4	4	2	2	5	5	0	0	2	2	0	0	1	1	4	4	1	0	2	1	2	1	1	1	0	0	2	2	3	3	1	1	2	2	0	0	3	3	6	6	1	1	2	2	2	2	3	3	1	1	0	0	0	0	3	3	0	0
chr22:16174940:16174941	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:16192400:16192401	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:16192450:16192451	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:16192821:16192822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:16192837:16192838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:16192865:16192866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:16196106:16196107	2	0	1	0	1	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	2	0	3	0	7	4	2	1	1	0	3	1	1	0	9	2	0	0	0	0	1	1	3	1	3	2	0	0	3	3	9	5	0	0
chr22:16200359:16200360	9	8	19	14	6	2	12	8	22	18	17	13	12	6	8	7	4	3	18	17	4	3	7	3	6	4	11	9	3	2	8	5	16	12	17	8	11	9	18	13	7	6	16	13	0	0	8	7	8	5	4	3	0	0	5	5	14	13	4	2	0	0	4	4	8	5	7	5	0	0	1	1	17	13	5	4
chr22:16200381:16200382	9	5	19	13	6	2	12	10	22	13	17	9	12	7	8	4	4	1	18	8	4	2	8	7	6	1	12	7	3	1	8	6	16	7	17	8	11	3	18	7	7	3	16	10	0	0	8	2	8	2	4	3	0	0	5	1	14	5	4	1	0	0	4	4	8	4	7	2	0	0	1	1	17	11	5	3
chr22:16200396:16200397	9	5	19	13	6	5	12	10	22	17	17	14	12	6	8	7	4	3	18	11	4	3	8	7	6	6	12	12	3	3	8	6	16	13	17	16	11	9	18	10	7	6	16	11	0	0	8	6	8	5	4	3	0	0	5	5	14	9	4	1	0	0	4	4	8	7	7	4	0	0	1	0	17	14	5	3
chr22:16200405:16200406	9	2	19	5	6	0	11	7	22	5	17	7	12	0	8	1	4	0	18	2	4	1	8	3	6	1	12	3	3	1	8	3	16	4	17	4	11	2	18	4	7	1	15	5	0	0	8	1	8	1	4	0	0	0	5	1	14	4	4	1	0	0	4	2	8	4	7	1	0	0	1	0	17	8	5	0
chr22:16201936:16201937	11	11	17	12	5	5	9	9	16	15	17	17	21	17	11	11	0	0	4	4	1	1	8	8	0	0	8	8	2	2	1	1	7	6	2	2	27	22	19	17	5	5	5	5	0	0	14	12	11	9	8	7	0	0	11	10	17	15	15	10	0	0	5	5	20	19	9	9	0	0	2	1	11	11	8	7
chr22:16201965:16201966	11	10	17	6	5	5	9	8	16	9	17	15	21	12	11	6	0	0	4	2	1	1	8	8	0	0	8	6	2	2	1	0	7	7	2	2	27	19	19	13	5	5	5	5	0	0	15	11	11	7	8	5	0	0	11	7	17	10	15	9	0	0	5	0	20	14	9	2	0	0	2	1	11	7	8	4
